osm_type,osm_id,lat,lon,name,amenity,shop,tourism,leisure,office,public_transport,railway,highway,service_category
node,5870395115,41.8743143,-87.6474789,Harrison & Halsted,,,,,,stop_position,,,transit
node,5870403497,41.8743326,-87.6520403,Harrison & Morgan,,,,,,stop_position,,,transit
node,5870403498,41.8744132,-87.651589,Harrison & Morgan,,,,,,stop_position,,,transit
node,5870569488,41.8742308,-87.6622448,Harrison & Loomis,,,,,,stop_position,,,transit
node,5870569489,41.8742802,-87.662251,Harrison & Loomis,,,,,,platform,,bus_stop,transit
node,5870569490,41.8741734,-87.6613916,Harrison & Loomis,,,,,,stop_position,,,transit
node,5870569491,41.8741225,-87.6613738,Harrison & Loomis,,,,,,platform,,bus_stop,transit
node,5870569493,41.8742755,-87.6595742,Harrison & Throop,,,,,,stop_position,,,transit
node,5870569494,41.8742113,-87.6592145,Harrison & Throop,,,,,,stop_position,,,transit
node,5870569495,41.8741331,-87.6592141,Harrison & Throop,,,,,,platform,,bus_stop,transit
node,5870569496,41.8743211,-87.6595735,Harrison & Throop,,,,,,platform,,bus_stop,transit
node,5870569497,41.8742393,-87.6571109,Harrison & Racine,,,,,,stop_position,,,transit
node,5870569498,41.8743079,-87.6574851,Harrison & Racine,,,,,,stop_position,,,transit
node,5870569499,41.8743598,-87.6575115,Harrison & Racine,,,,,,platform,,bus_stop,transit
node,5870569500,41.8741846,-87.6571065,Harrison & Racine,,,,,,platform,,bus_stop,transit
node,5870928488,41.8770589,-87.6395805,Canal & Van Buren,,,,,,stop_position,,,transit
node,5872303722,41.9087013,-87.6482182,Halsted & Blackhawk,,,,,,stop_position,,,transit
node,5872303723,41.9088606,-87.6482228,Halsted & Blackhawk,,,,,,stop_position,,,transit
node,5872303724,41.9105792,-87.6482737,Halsted & North Ave (Red Line),,,,,,stop_position,,,transit
node,5872303725,41.9107828,-87.6482805,Halsted & North Ave (Red Line),,,,,,stop_position,,,transit
node,5872306878,41.9062597,-87.6481537,Halsted & Evergreen,,,,,,stop_position,,,transit
node,5872306879,41.9065232,-87.6481601,Halsted & Evergreen,,,,,,stop_position,,,transit
node,5872326433,41.903305,-87.6480714,Halsted & Division,,,,,,stop_position,,,transit
node,5872326434,41.9039517,-87.648098,Halsted & Division,,,,,,stop_position,,,transit
node,5872341985,41.9036459,-87.6478767,Division & Halsted,,,,,,stop_position,,,transit
node,5872341986,41.903727,-87.647928,Division & Halsted,,,,,,platform,,bus_stop,transit
node,5872365291,41.8968077,-87.6476834,Halsted & Chicago,,,,,,stop_position,,,transit
node,5872365296,41.898727,-87.6478711,Halsted & North Branch,,,,,,stop_position,,,transit
node,5872365297,41.8993964,-87.6478998,Halsted & North Branch,,,,,,stop_position,,,transit
node,5872365721,41.8958048,-87.6478004,Halsted & Chicago,,,,,,stop_position,,,transit
node,5872377187,41.8939354,-87.6477018,Halsted & Erie,,,,,,stop_position,,,transit
node,5872377188,41.893973,-87.647703,Halsted & Erie,,,,,,stop_position,,,transit
node,5873090861,41.8904315,-87.6476144,Halsted & Hubbard,,,,,,stop_position,,,transit
node,5873090862,41.8915214,-87.647639,Halsted & Milwaukee/Grand (Blue Line),,,,,,stop_position,,,transit
node,5873090863,41.8915819,-87.6476404,Halsted & Milwaukee/Grand (Blue Line),,,,,,stop_position,,,transit
node,5881502144,41.8853498,-87.6474713,Halsted & Lake,,,,,,stop_position,,,transit
node,5881502145,41.8860225,-87.6474944,Halsted & Lake,,,,,,stop_position,,,transit
node,5881502146,41.8869417,-87.6475176,Halsted & Fulton Market,,,,,,stop_position,,,transit
node,5881541656,41.8801982,-87.6473082,Halsted & Monroe,,,,,,stop_position,,,transit
node,5881541657,41.8803636,-87.6473148,Halsted & Monroe,,,,,,stop_position,,,transit
node,5881541658,41.8814708,-87.6473527,Halsted & Madison,,,,,,stop_position,,,transit
node,5881541659,41.8822105,-87.6473788,Halsted & Madison,,,,,,stop_position,,,transit
node,5881541660,41.8838511,-87.6474244,Halsted & Randolph/Washington,,,,,,stop_position,,,transit
node,5881554956,41.8781011,-87.6472385,Halsted & Jackson,,,,,,stop_position,,,transit
node,5881554957,41.8783352,-87.6472451,Halsted & Jackson,,,,,,stop_position,,,transit
node,5881675782,41.871705,-87.6469494,Halsted & Polk,,,,,,stop_position,,,transit
node,5881675783,41.8721073,-87.6471174,Halsted & Polk,,,,,,stop_position,,,transit
node,5881675784,41.8739024,-87.6471767,Halsted & Harrison,,,,,,stop_position,,,transit
node,5881675885,41.8754789,-87.6471672,UIC-Halsted Blue Line Station,,,,,,stop_position,,,transit
node,5881675886,41.8755808,-87.6471707,UIC-Halsted Blue Line Station,,,,,,stop_position,,,transit
node,5881761337,41.8698757,-87.6470511,Halsted & Taylor,,,,,,stop_position,,,transit
node,5881761338,41.8701336,-87.6469034,Halsted & Taylor,,,,,,stop_position,,,transit
node,5881807150,41.8646503,-87.6468442,Halsted & Maxwell,,,,,,stop_position,,,transit
node,5881807151,41.8649116,-87.6468517,Halsted & Maxwell,,,,,,stop_position,,,transit
node,5881807152,41.8667587,-87.6469045,Halsted & Roosevelt,,,,,,stop_position,,,transit
node,5881807153,41.8675257,-87.6469223,Halsted & Roosevelt,,,,,,stop_position,,,transit
node,5881827352,41.8622365,-87.6467745,Halsted & 14th Place,,,,,,stop_position,,,transit
node,5881827353,41.8625447,-87.6467834,Halsted & 14th Place,,,,,,stop_position,,,transit
node,5881862966,41.8594596,-87.6466895,Halsted & 16th Street,,,,,,stop_position,,,transit
node,5881862967,41.8597888,-87.6467006,Halsted & 16th Street,,,,,,stop_position,,,transit
node,5881949813,41.8523786,-87.6464852,Halsted & Cermak,,,,,,stop_position,,,transit
node,5881949814,41.8528179,-87.6465005,Halsted & Cermak,,,,,,stop_position,,,transit
node,5881949816,41.8552349,-87.6465635,Halsted & Cullerton,,,,,,stop_position,,,transit
node,5881949817,41.8554697,-87.64657,Halsted & Cullerton,,,,,,stop_position,,,transit
node,5881949818,41.8572527,-87.6466239,Halsted & 18th Street,,,,,,stop_position,,,transit
node,5881949819,41.8574406,-87.6466296,Halsted & 18th Street,,,,,,stop_position,,,transit
node,5882043139,41.8465063,-87.6478493,Archer & Green (Orange Line),,,,,,stop_position,,,transit
node,5882043143,41.8465385,-87.6483795,Halsted Orange Line Station,,,,,,stop_position,,,transit
node,5882043144,41.8466839,-87.6480847,Halsted Orange Line Station,,,,,,stop_position,,,transit
node,5882043145,41.8468462,-87.6477603,Halsted Orange Line Station,,,,,,stop_position,,,transit
node,5882043146,41.8466001,-87.648388,Halsted Orange Line Station,,,,,,platform,,bus_stop,transit
node,5882043147,41.8467077,-87.6481084,Halsted Orange Line Station,,,,,,platform,,bus_stop,transit
node,5882043151,41.8509136,-87.6464412,2300 S Halsted,,,,,,stop_position,,,transit
node,5882327680,41.8433843,-87.6464044,Halsted & 28th Street,,,,,,stop_position,,,transit
node,5882327681,41.8436166,-87.6464102,Halsted & 28th Street,,,,,,stop_position,,,transit
node,5882327682,41.8449999,-87.6464453,Halsted & 26th Street,,,,,,stop_position,,,transit
node,5882327683,41.8452146,-87.6464508,Halsted & 26th Street,,,,,,stop_position,,,transit
node,5882336371,41.841337,-87.6463535,Halsted & 29th Street,,,,,,stop_position,,,transit
node,5882336372,41.8420045,-87.6463704,Halsted & 29th Street,,,,,,stop_position,,,transit
node,5882345752,41.8400344,-87.6463198,Halsted & 30th Street,,,,,,stop_position,,,transit
node,5882345753,41.8401822,-87.6463231,Halsted & 30th Street,,,,,,stop_position,,,transit
node,5882353245,41.8376425,-87.6462592,Halsted & 31st Street,,,,,,stop_position,,,transit
node,5882353246,41.8383841,-87.6462797,Halsted & 31st Street,,,,,,stop_position,,,transit
node,5882372595,41.8361681,-87.6462257,Halsted & 32nd Street,,,,,,stop_position,,,transit
node,5884792866,41.8818662,-87.6477717,Madison & Halsted,,,,,,platform,,bus_stop,transit
node,5891368161,41.9111751,-87.6326932,North Ave & LaSalle,,,,,,stop_position,,,transit
node,5891368357,41.9113045,-87.6311739,North Avenue & Clark Terminal,,,,,,stop_position,,,transit
node,5891368494,41.9111788,-87.6322658,North Ave & Clark,,,,,,stop_position,,,transit
node,5891514423,41.9110875,-87.6348848,North Ave & Wells,,,,,,stop_position,,,transit
node,5891514424,41.9112168,-87.6344554,North Ave & Wells,,,,,,stop_position,,,transit
node,5891546896,41.911005,-87.6411286,North Ave & Cleveland,,,,,,stop_position,,,transit
node,5891546897,41.9111275,-87.6408465,North Ave & Cleveland,,,,,,stop_position,,,transit
node,5891546898,41.9110362,-87.6387647,North Ave & Sedgwick (Brown Line),,,,,,stop_position,,,transit
node,5891546899,41.9111724,-87.6379532,North Ave & Sedgwick (Brown Line),,,,,,stop_position,,,transit
node,5891546900,41.9110607,-87.6368167,North Ave & North Park,,,,,,stop_position,,,transit
node,5891556920,41.9109239,-87.6461078,North Ave & Orchard,,,,,,stop_position,,,transit
node,5891556921,41.9109986,-87.6456865,North Ave & Orchard,,,,,,stop_position,,,transit
node,5891556922,41.9110402,-87.6438819,North Ave & Larrabee,,,,,,stop_position,,,transit
node,5891556923,41.9109684,-87.6437181,North Ave & Larrabee,,,,,,stop_position,,,transit
node,5891562064,41.9109168,-87.6487685,North Ave & Clybourn/Halsted (Red Line),,,,,,stop_position,,,transit
node,5891562065,41.9109197,-87.6486274,North Ave & Clybourn/Halsted (Red Line),,,,,,stop_position,,,transit
node,5891568407,41.9108811,-87.6509496,North Ave & Fremont,,,,,,stop_position,,,transit
node,5891568408,41.9108855,-87.6506457,North Ave & Fremont,,,,,,stop_position,,,transit
node,5891576030,41.9107381,-87.6608254,North Ave & Throop,,,,,,stop_position,,,transit
node,5891576031,41.9107511,-87.659974,North Ave & Throop,,,,,,stop_position,,,transit
node,5891576032,41.910831,-87.6538803,North Ave & Kingsbury,,,,,,stop_position,,,transit
node,5891576033,41.9108447,-87.6532701,North Ave & Sheffield,,,,,,stop_position,,,transit
node,5891580024,41.910704,-87.6627806,North Ave & Elston,,,,,,stop_position,,,transit
node,5891580025,41.9107248,-87.6615623,North Ave & Elston,,,,,,stop_position,,,transit
node,5894732213,41.8390858,-87.6649227,Ashland Orange Line Station,,,,,,stop_position,,,transit
node,5901421163,41.8984142,-87.6223524,Chestnut & Mies Van Der Rohe,,,,,,stop_position,,,transit
node,5901421164,41.8974654,-87.6218486,Mies Van Der Rohe & Pearson,,,,,,stop_position,,,transit
node,5901421165,41.8977492,-87.6242105,Michigan & Pearson,,,,,,stop_position,,,transit
node,5906917274,41.8735387,-87.6241441,Michigan & Balbo,,,,,,stop_position,,,transit
node,5906917278,41.8655547,-87.622688,Indiana & 13th Street,,,,,,platform,,bus_stop,transit
node,5910394085,41.8979678,-87.6226132,Lego,,toys,,,,,,,retail
node,5910507185,41.8981419,-87.6235904,American Girl Cafe,cafe,,,,,,,,food_drink
node,5910546385,41.8977676,-87.6237198,,,vacant,,,,,,,retail
node,5910923585,41.8736279,-87.630315,South Loop Strength,,,,sports_centre,,,,,recreation
node,5911759879,41.8674075,-87.6233955,Roosevelt & Michigan/Indiana,,,,,,stop_position,,,transit
node,5911796466,41.8655528,-87.622632,Indiana & 13th Street,,,,,,stop_position,,,transit
node,5911843177,41.8643129,-87.6225733,Indiana & 14th Street,,,,,,stop_position,,,transit
node,5911859796,41.8604322,-87.6224899,Indiana & 16th Street,,,,,,stop_position,,,transit
node,5911859797,41.8613805,-87.6225046,Indiana & 15th Place,,,,,,stop_position,,,transit
node,5911867256,41.862779,-87.622538,1440 S Indiana,,,,,,stop_position,,,transit
node,5912122886,41.8819871,-87.6248866,Chiya Chai,restaurant,,,,,,,,food_drink
node,5913486715,41.8673016,-87.6320482,Roosevelt & Delano,,,,,,stop_position,,,transit
node,5913486716,41.8673818,-87.6331166,Roosevelt & Delano,,,,,,stop_position,,,transit
node,5913486717,41.8672611,-87.6354643,327 W Roosevelt,,,,,,stop_position,,,transit
node,5913486718,41.867355,-87.6357519,327 W Roosevelt,,,,,,stop_position,,,transit
node,5913511209,41.8674939,-87.6248416,Roosevelt & Michigan,,,,,,stop_position,,,transit
node,5913511210,41.8674721,-87.6267817,Roosevelt Orange/Red/Green Line Station,,,,,,stop_position,,,transit
node,5913511211,41.8673865,-87.6265412,Roosevelt & State,,,,,,stop_position,,,transit
node,5913511212,41.8674636,-87.6278835,Roosevelt & State,,,,,,stop_position,,,transit
node,5913511213,41.8673222,-87.6307333,Roosevelt & Clark,,,,,,stop_position,,,transit
node,5913511214,41.8674192,-87.6310272,Roosevelt & Clark,,,,,,stop_position,,,transit
node,5913537834,41.8672228,-87.638856,Roosevelt & Canal,,,,,,stop_position,,,transit
node,5913537835,41.8673186,-87.6389478,Roosevelt & Canal,,,,,,stop_position,,,transit
node,5913727792,41.8671805,-87.6423538,Roosevelt & Jefferson,,,,,,stop_position,,,transit
node,5913727793,41.8672774,-87.6426334,Roosevelt & Jefferson,,,,,,stop_position,,,transit
node,5913782404,41.8672037,-87.6474962,Roosevelt & Halsted,,,,,,stop_position,,,transit
node,5913782405,41.8671242,-87.6464924,Roosevelt & Halsted,,,,,,stop_position,,,transit
node,5913813239,41.8670513,-87.651241,Roosevelt & Morgan,,,,,,stop_position,,,transit
node,5913813240,41.8669792,-87.6512392,Roosevelt & Morgan,,,,,,platform,,bus_stop,transit
node,5913813241,41.8671525,-87.6507989,Roosevelt & Morgan,,,,,,stop_position,,,transit
node,5913813242,41.8672194,-87.6508,Roosevelt & Morgan,,,,,,platform,,bus_stop,transit
node,5913813243,41.8671681,-87.6497099,900 W Roosevelt,,,,,,stop_position,,,transit
node,5913813244,41.8672339,-87.6497117,900 W Roosevelt,,,,,,platform,,bus_stop,transit
node,5913813245,41.8670804,-87.6494508,900 W Roosevelt,,,,,,stop_position,,,transit
node,5913813246,41.8670092,-87.6494488,900 W Roosevelt,,,,,,platform,,bus_stop,transit
node,5916844297,41.8670096,-87.653674,Roosevelt & Blue Island,,,,,,stop_position,,,transit
node,5916844298,41.8669403,-87.6536729,Roosevelt & Blue Island,,,,,,platform,,bus_stop,transit
node,5916844299,41.8671143,-87.6530948,Roosevelt & Blue Island,,,,,,stop_position,,,transit
node,5916844300,41.8671832,-87.6530957,Roosevelt & Blue Island,,,,,,platform,,bus_stop,transit
node,5916858997,41.8669593,-87.6569074,Roosevelt & Racine,,,,,,stop_position,,,transit
node,5916858998,41.866838,-87.6569075,Roosevelt & Racine,,,,,,platform,,bus_stop,transit
node,5916858999,41.8669884,-87.6550608,Roosevelt & May,,,,,,stop_position,,,transit
node,5916859000,41.8669166,-87.6550597,Roosevelt & May,,,,,,platform,,bus_stop,transit
node,5916859001,41.8670822,-87.6550269,Roosevelt & May,,,,,,stop_position,,,transit
node,5916859002,41.8671484,-87.6550281,Roosevelt & May,,,,,,platform,,bus_stop,transit
node,5916859003,41.8670594,-87.6564491,Roosevelt & Racine,,,,,,stop_position,,,transit
node,5916859004,41.8670889,-87.6564514,Roosevelt & Racine,,,,,,platform,,bus_stop,transit
node,5916905893,41.866923,-87.6592754,Roosevelt & Throop,,,,,,stop_position,,,transit
node,5916905894,41.8668506,-87.6592743,Roosevelt & Throop,,,,,,platform,,bus_stop,transit
node,5916905895,41.8670211,-87.6589475,Roosevelt & Throop,,,,,,stop_position,,,transit
node,5916905896,41.8670795,-87.6589337,Roosevelt & Throop,,,,,,platform,,bus_stop,transit
node,5916929491,41.866972,-87.6619822,Roosevelt & Loomis,,,,,,stop_position,,,transit
node,5916929492,41.8670298,-87.6619666,Roosevelt & Loomis,,,,,,platform,,bus_stop,transit
node,5916929493,41.8668916,-87.6611349,Roosevelt & Loomis,,,,,,stop_position,,,transit
node,5916929494,41.8668198,-87.6611337,Roosevelt & Loomis,,,,,,platform,,bus_stop,transit
node,5916964108,41.866837,-87.6641449,Roosevelt & Laflin,,,,,,stop_position,,,transit
node,5916964109,41.8667618,-87.6641502,Roosevelt & Laflin,,,,,,platform,,bus_stop,transit
node,5919468187,41.8523343,-87.6333754,Gao’s Kabob,restaurant,,,,,,,,food_drink
node,5928912596,41.8580162,-87.6595637,Quesabirria Jalisco,restaurant,,,,,,,,food_drink
node,5928912597,41.8577741,-87.660619,Harbee Liquor & Tavern,bar,,,,,,,,food_drink
node,5928921227,41.8579992,-87.6605559,Very Best Vintage,,second_hand,,,,,,,retail
node,5928921228,41.8580141,-87.660794,Big City Optical,,optician,,,,,,,retail
node,5936340869,41.8832435,-87.6302161,Washington & Clark/Dearborn,,,,,,stop_position,,,transit
node,5936364885,41.8818372,-87.6431,Madison & Jefferson,,,,,,stop_position,,,transit
node,5936364886,41.8830185,-87.6427033,Jefferson & Washington,,,,,,stop_position,,,transit
node,5936364887,41.8831907,-87.6429955,Washington & Jefferson,,,,,,stop_position,,,transit
node,5936428330,41.8819911,-87.6290888,Madison & Dearborn/State,,,,,,stop_position,,,transit
node,5936428335,41.8819427,-87.6330259,Madison & LaSalle,,,,,,stop_position,,,transit
node,5936428344,41.8819187,-87.6360349,Madison & Franklin,,,,,,stop_position,,,transit
node,5936428345,41.8818708,-87.6409472,Madison & Clinton (Metra),,,,,,stop_position,,,transit
node,5936452910,41.8820839,-87.6259318,Madison & Wabash,,,,,,stop_position,,,transit
node,5943489461,41.8832429,-87.6327812,Washington & LaSalle,,,,,,stop_position,,,transit
node,5943489465,41.8832355,-87.6357044,Washington & Franklin,,,,,,stop_position,,,transit
node,5943489469,41.8831784,-87.6399961,Washington & Canal (Metra),,,,,,stop_position,,,transit
node,5946218187,41.8863212,-87.6247899,Wow Bao,restaurant,,,,,,,,food_drink
node,5946317385,41.8783991,-87.6246417,Corner Bakery,cafe,,,,,,,,food_drink
node,5946317685,41.8777721,-87.6246056,Kilwins,,confectionery,,,,,,,retail
node,5956531114,41.8955214,-87.6546428,April 7s Custom Framing,,frame,,,,,,,retail
node,5956695321,41.8715049,-87.6261468,Paradise Unisex Spa,,beauty,,,,,,,retail
node,5966437830,41.8578437,-87.6635986,18th Street & Laflin,,,,,,stop_position,,,transit
node,5966437831,41.8578384,-87.6639263,18th Street & Laflin,,,,,,stop_position,,,transit
node,5966452819,41.8578872,-87.6608619,18th Street & Blue Island,,,,,,stop_position,,,transit
node,5966452820,41.8578784,-87.6614824,18th Street & Blue Island,,,,,,stop_position,,,transit
node,5966466988,41.8579198,-87.658729,18th Street & Throop,,,,,,stop_position,,,transit
node,5966466989,41.8579149,-87.6590459,18th Street & Throop,,,,,,stop_position,,,transit
node,5966476226,41.8579484,-87.6568508,18th Street & Racine,,,,,,stop_position,,,transit
node,5966476227,41.8579585,-87.656183,18th Street & Racine,,,,,,stop_position,,,transit
node,5966501241,41.8580971,-87.6470628,18th Street & Halsted,,,,,,stop_position,,,transit
node,5966501242,41.8580766,-87.6484377,18th Street & Peoria,,,,,,stop_position,,,transit
