"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2013-10-15,,65,51,0.09,,
2013-10-16,,54,47,0.00,,
2013-10-17,,54,44,0.17,,
2013-10-18,,50,42,0.00,,
2013-10-19,,54,43,0.01,,
2013-10-20,,65,41,0.02,,
2013-10-21,,55,36,0.03,,
2013-10-22,,41,31,0.03,,
2013-10-23,,46,32,0.00,,
2013-10-24,,44,34,0.00,,
2013-10-25,,51,29,0.00,,
2013-10-26,,55,38,0.00,,
2013-10-27,,55,32,0.00,,
2013-10-28,,54,36,0.00,,
2013-10-29,,57,43,0.00,,
2013-10-30,,64,47,1.16,,
2013-10-31,,65,47,2.03,,
2013-11-01,,49,44,0.08,,
2013-11-02,,48,39,0.02,,
2013-11-03,,52,34,0.00,,
2013-11-04,,57,44,0.00,,
2013-11-05,,56,51,0.02,,
2013-11-06,,57,37,0.92,,
2013-11-07,,45,31,0.00,,
2013-11-08,,48,29,0.00,,
2013-11-09,,59,43,0.00,,
2013-11-10,,49,35,0.00,,
2013-11-11,,48,26,0.10,,
2013-11-12,,34,23,0.00,,
2013-11-13,,40,20,0.00,,
2013-11-14,,50,31,0.00,,
2013-11-15,,49,38,0.00,,
2013-11-16,,61,43,0.30,,
2013-11-17,,69,43,0.77,,
2013-11-18,,43,31,0.00,,
2013-11-19,,41,26,0.00,,
2013-11-20,,44,31,0.16,,
2013-11-21,,51,41,0.05,,
2013-11-22,,44,28,0.03,,
2013-11-23,,29,16,0.00,,
2013-11-24,,27,12,0.00,,
2013-11-25,,32,22,0.00,,
2013-11-26,,36,18,0.00,,
2013-11-27,,29,14,0.00,,
2013-11-28,,34,23,0.00,,
2013-11-29,,37,18,0.00,,
2013-11-30,,51,31,0.00,,
2013-12-01,,44,30,0.00,,
2013-12-02,,43,33,0.09,,
2013-12-03,,51,37,0.00,,
2013-12-04,,57,42,0.00,,
2013-12-05,,42,22,0.00,,
2013-12-06,,22,14,0.00,,
2013-12-07,,21,9,0.00,,
2013-12-08,,26,16,0.10,,
2013-12-09,,26,3,0.00,,
2013-12-10,,22,1,0.00,,
2013-12-11,,21,2,0.01,,
2013-12-12,,20,-3,0.00,,
2013-12-13,,31,15,0.04,,
2013-12-14,,30,23,0.10,,
2013-12-15,,23,12,0.00,,
2013-12-16,,22,12,0.01,,
2013-12-17,,33,16,0.00,,
2013-12-18,,34,16,0.00,,
2013-12-19,,43,34,0.05,,
2013-12-20,,37,34,0.13,,
2013-12-21,,36,32,0.26,,
2013-12-22,,35,26,0.05,,
2013-12-23,,27,0,0.00,,
2013-12-24,,19,-1,0.00,,
2013-12-25,,27,19,0.02,,
2013-12-26,,36,15,0.00,,
2013-12-27,,44,26,0.00,,
2013-12-28,,51,34,0.00,,
2013-12-29,,39,12,0.00,,
2013-12-30,,15,3,0.00,,
2013-12-31,,14,4,0.08,,
2014-01-01,,24,14,0.02,,
2014-01-02,,22,5,0.01,,
2014-01-03,,20,-2,0.00,,
2014-01-04,,33,20,0.20,,
2014-01-05,,31,-1,0.03,,
2014-01-06,,-1,-15,0.00,,
2014-01-07,,5,-11,0.00,,
2014-01-08,,15,-2,0.00,,
2014-01-09,,29,2,0.00,,
2014-01-10,,42,29,0.86,,
2014-01-11,,41,31,0.07,,
2014-01-12,,44,29,0.00,,
2014-01-13,,47,28,0.00,,
2014-01-14,,35,22,0.00,,
2014-01-15,,22,16,0.00,,
2014-01-16,,35,20,0.00,,
2014-01-17,,21,13,0.00,,
2014-01-18,,21,11,0.04,,
2014-01-19,,39,11,0.00,,
2014-01-20,,37,20,0.00,,
2014-01-21,,20,1,0.00,,
2014-01-22,,15,1,0.00,,
2014-01-23,,11,-3,0.00,,
2014-01-24,,28,-6,0.00,,
2014-01-25,,33,7,0.01,,
2014-01-26,,32,6,0.10,,
2014-01-27,,6,-7,0.00,,
2014-01-28,,4,-11,0.00,,
2014-01-29,,22,1,0.00,,
2014-01-30,,33,19,0.00,,
2014-01-31,,28,19,0.02,,
2014-02-01,,32,23,0.20,,
2014-02-02,,23,7,0.00,,
2014-02-03,,22,1,0.00,,
2014-02-04,,25,10,0.01,,
2014-02-05,,25,9,0.04,,
2014-02-06,,12,-1,0.00,,
2014-02-07,,11,-3,0.00,,
2014-02-08,,17,6,0.07,,
2014-02-09,,20,7,0.00,,
2014-02-10,,13,-2,0.00,,
2014-02-11,,15,-4,0.00,,
2014-02-12,,23,2,0.00,,
2014-02-13,,34,15,0.00,,
2014-02-14,,22,13,0.00,,
2014-02-15,,24,6,0.01,,
2014-02-16,,28,18,0.00,,
2014-02-17,,29,22,0.38,,
2014-02-18,,45,23,0.00,,
2014-02-19,,45,32,0.00,,
2014-02-20,,51,35,0.77,,
2014-02-21,,37,28,0.00,,
2014-02-22,,35,23,0.00,,
2014-02-23,,29,16,0.00,,
2014-02-24,,25,13,0.00,,
2014-02-25,,24,7,0.00,,
2014-02-26,,19,8,,,
2014-02-27,,19,6,0.00,,
2014-02-28,,32,6,0.00,,
2014-03-01,,32,12,0.05,,
2014-03-02,,16,5,0.01,,
2014-03-03,,20,1,0.00,,
2014-03-04,,27,12,0.00,,
2014-03-05,,24,20,0.02,,
2014-03-06,,32,16,0.00,,
2014-03-07,,46,20,0.00,,
2014-03-08,,39,23,0.01,,
2014-03-09,,42,21,0.00,,
2014-03-10,,54,41,0.00,,
2014-03-11,,51,33,0.37,,
2014-03-12,,34,18,0.13,,
2014-03-13,,39,14,0.00,,
2014-03-14,,54,38,0.00,,
2014-03-15,,40,28,0.00,,
2014-03-16,,29,19,0.00,,
2014-03-17,,39,20,0.00,,
2014-03-18,,51,30,0.00,,
2014-03-19,,47,35,0.39,,
2014-03-20,,48,31,0.00,,
2014-03-21,,58,33,0.00,,
2014-03-22,,42,29,0.00,,
2014-03-23,,30,21,0.00,,
2014-03-24,,37,20,0.00,,
2014-03-25,,31,21,0.00,,
2014-03-26,,39,17,0.00,,
2014-03-27,,54,35,0.12,,
2014-03-28,,55,34,0.04,,
2014-03-29,,41,28,0.00,,
2014-03-30,,57,25,0.00,,
2014-03-31,,68,44,0.03,,
2014-04-01,,57,34,0.00,,
2014-04-02,,45,36,0.00,,
2014-04-03,,42,37,1.08,,
2014-04-04,,46,35,0.01,,
2014-04-05,,49,33,0.00,,
2014-04-06,,56,36,0.00,,
2014-04-07,,55,37,0.00,,
2014-04-08,,57,40,0.02,,
2014-04-09,,63,36,0.00,,
2014-04-10,,64,44,0.00,,
2014-04-11,,70,41,0.00,,
2014-04-12,,80,52,0.00,,
2014-04-13,,72,46,0.45,,
2014-04-14,,64,31,0.16,,
2014-04-15,,38,27,0.00,,
2014-04-16,,52,31,0.00,,
2014-04-17,,63,43,0.00,,
2014-04-18,,51,39,0.00,,
2014-04-19,,64,38,0.00,,
2014-04-20,,78,47,0.00,,
2014-04-21,,78,59,0.51,,
2014-04-22,,60,40,0.00,,
2014-04-23,,51,37,0.02,,
2014-04-24,,64,41,0.01,,
2014-04-25,,69,47,0.24,,
2014-04-26,,60,40,0.01,,
2014-04-27,,61,42,0.03,,
2014-04-28,,58,47,0.48,,
2014-04-29,,67,50,0.11,,
2014-04-30,,53,46,0.12,,
2014-05-01,,50,43,0.09,,
2014-05-02,,80,47,0.04,,
2014-05-03,,68,49,0.00,,
2014-05-04,,61,47,0.00,,
2014-05-05,,59,45,0.01,,
2014-05-06,,63,45,0.00,,
2014-05-07,,80,52,0.00,,
2014-05-08,,93,68,0.00,,
2014-05-09,,76,57,1.43,,
2014-05-10,,77,52,0.00,,
2014-05-11,,85,63,0.41,,
2014-05-12,,86,65,0.03,,
2014-05-13,,70,54,0.14,,
2014-05-14,,57,44,0.06,,
2014-05-15,,57,42,0.26,,
2014-05-16,,45,41,0.08,,
2014-05-17,,61,41,0.00,,
2014-05-18,,70,48,0.00,,
2014-05-19,,71,53,0.00,,
2014-05-20,,87,63,0.64,,
2014-05-21,,89,68,0.01,,
2014-05-22,,69,54,0.00,,
2014-05-23,,68,51,0.00,,
2014-05-24,,74,50,0.00,,
2014-05-25,,85,54,0.00,,
2014-05-26,,90,67,0.08,,
2014-05-27,,85,61,0.50,,
2014-05-28,,73,58,0.68,,
2014-05-29,,77,57,0.00,,
2014-05-30,,79,57,0.00,,
2014-05-31,,89,60,0.00,,
2014-06-01,,92,69,0.00,,
2014-06-02,,85,69,0.20,,
2014-06-03,,82,70,0.00,,
2014-06-04,,72,58,0.12,,
2014-06-05,,75,56,0.00,,
2014-06-06,,82,54,0.00,,
2014-06-07,,85,62,0.12,,
2014-06-08,,70,55,0.21,,
2014-06-09,,79,56,0.00,,
2014-06-10,,70,59,0.45,,
2014-06-11,,69,62,0.03,,
2014-06-12,,82,63,0.01,,
2014-06-13,,75,57,0.00,,
2014-06-14,,80,57,0.00,,
2014-06-15,,86,64,0.00,,
2014-06-16,,90,69,0.00,,
2014-06-17,,93,79,0.00,,
2014-06-18,,85,63,0.80,,
2014-06-19,,82,60,0.39,,
2014-06-20,,86,66,0.03,,
2014-06-21,,85,63,0.73,,
2014-06-22,,82,66,0.00,,
2014-06-23,,84,69,0.16,,
2014-06-24,,85,70,1.15,,
2014-06-25,,79,62,0.02,,
2014-06-26,,77,60,0.00,,
2014-06-27,,91,62,0.00,,
2014-06-28,,88,75,0.16,,
2014-06-29,,88,71,0.04,,
2014-06-30,,88,68,2.06,,
2014-07-01,,84,68,0.04,,
2014-07-02,,74,58,0.12,,
2014-07-03,,75,57,0.05,,
2014-07-04,,79,60,0.00,,
2014-07-05,,79,63,0.01,,
2014-07-06,,89,66,0.00,,
2014-07-07,,89,72,0.48,,
2014-07-08,,84,70,0.48,,
2014-07-09,,81,64,0.00,,
2014-07-10,,78,63,0.00,,
2014-07-11,,83,63,0.00,,
2014-07-12,,81,70,3.31,,
2014-07-13,,86,71,0.04,,
2014-07-14,,81,64,0.37,,
2014-07-15,,71,57,0.05,,
2014-07-16,,73,56,0.00,,
2014-07-17,,78,58,0.00,,
2014-07-18,,81,64,0.00,,
2014-07-19,,80,62,0.00,,
2014-07-20,,84,66,0.00,,
2014-07-21,,87,68,0.00,,
2014-07-22,,91,72,0.19,,
2014-07-23,,76,64,0.00,,
2014-07-24,,75,60,0.00,,
2014-07-25,,77,60,0.00,,
2014-07-26,,85,70,0.00,,
2014-07-27,,89,66,0.04,,
2014-07-28,,73,62,0.00,,
2014-07-29,,81,60,0.00,,
2014-07-30,,80,61,0.00,,
2014-07-31,,85,63,0.00,,
2014-08-01,,83,67,0.21,,
2014-08-02,,84,63,0.00,,
2014-08-03,,87,66,0.00,,
2014-08-04,,88,68,1.82,,
2014-08-05,,80,68,0.07,,
2014-08-06,,81,65,0.00,,
2014-08-07,,81,69,0.00,,
2014-08-08,,82,70,0.00,,
2014-08-09,,80,68,0.00,,
2014-08-10,,82,71,0.00,,
2014-08-11,,84,68,1.16,,
2014-08-12,,70,63,0.16,,
2014-08-13,,83,59,0.00,,
2014-08-14,,73,61,0.00,,
2014-08-15,,79,55,0.00,,
2014-08-16,,81,64,0.00,,
2014-08-17,,72,66,0.00,,
2014-08-18,,85,67,0.00,,
2014-08-19,,86,73,0.13,,
2014-08-20,,87,68,0.00,,
2014-08-21,,83,71,1.29,,
2014-08-22,,87,74,3.17,,
2014-08-23,,87,71,0.50,,
2014-08-24,,89,73,0.00,,
2014-08-25,,92,73,0.78,,
2014-08-26,,86,,0.00,,
2014-08-27,,81,70,0.00,,
2014-08-28,,77,69,0.02,,
2014-08-29,,88,73,0.00,,
2014-08-30,,86,74,0.00,,
2014-08-31,,87,71,0.00,,
2014-09-01,,85,74,0.00,,
2014-09-02,,85,69,0.00,,
2014-09-03,,85,67,0.00,,
2014-09-04,,87,73,0.22,,
2014-09-05,,89,67,0.43,,
2014-09-06,,76,62,0.00,,
2014-09-07,,79,58,0.00,,
2014-09-08,,79,60,0.00,,
2014-09-09,,81,66,0.01,,
2014-09-10,,82,58,1.61,,
2014-09-11,,58,52,0.00,,
2014-09-12,,57,46,0.10,,
2014-09-13,,60,42,0.01,,
2014-09-14,,67,46,0.00,,
2014-09-15,,62,54,0.00,,
2014-09-16,,69,47,0.00,,
2014-09-17,,72,49,0.00,,
2014-09-18,,72,53,0.00,,
2014-09-19,,76,57,0.00,,
2014-09-20,,80,63,0.12,,
2014-09-21,,70,52,0.00,,
2014-09-22,,69,48,0.00,,
2014-09-23,,76,50,0.00,,
2014-09-24,,77,54,0.00,,
2014-09-25,,78,58,0.00,,
2014-09-26,,81,59,0.00,,
2014-09-27,,79,61,0.00,,
2014-09-28,,79,58,0.00,,
2014-09-29,,84,57,0.00,,
2014-09-30,,61,51,0.00,,
2014-10-01,,73,52,0.00,,
2014-10-02,,75,66,0.72,,
2014-10-03,,68,46,1.05,,
2014-10-04,,49,37,0.05,,
2014-10-05,,56,42,0.00,,
2014-10-06,,63,48,0.01,,
2014-10-07,,69,49,0.00,,
2014-10-08,,67,48,0.00,,
2014-10-09,,64,50,0.00,,
2014-10-10,,59,44,0.00,,
2014-10-11,,60,40,0.00,,
2014-10-12,,64,45,0.01,,
2014-10-13,,71,59,0.44,,
2014-10-14,,67,54,1.18,,
2014-10-15,,58,53,0.07,,
2014-10-16,,58,53,0.00,,
2014-10-17,,63,49,0.01,,
2014-10-18,,52,39,0.02,,
2014-10-19,,57,36,0.00,,
2014-10-20,,66,50,0.00,,
2014-10-21,,54,49,0.00,,
2014-10-22,,56,43,0.00,,
2014-10-23,,62,41,0.00,,
2014-10-24,,68,54,0.00,,
2014-10-25,,75,52,0.00,,
2014-10-26,,66,44,0.00,,
2014-10-27,,79,54,0.02,,
2014-10-28,,66,48,0.03,,
2014-10-29,,49,40,0.00,,
2014-10-30,,53,37,0.00,,
2014-10-31,,49,34,0.04,,
2014-11-01,,44,33,0.00,,
2014-11-02,,53,29,0.00,,
2014-11-03,,64,45,0.00,,
2014-11-04,,,45,0.02,,
2014-11-05,,63,39,0.00,,
2014-11-06,,52,40,0.00,,
2014-11-07,,45,37,0.00,,
2014-11-08,,49,39,0.00,,
2014-11-09,,53,36,0.00,,
2014-11-10,,65,44,0.00,,
2014-11-11,,61,33,0.23,,
2014-11-12,,33,27,0.00,,
2014-11-13,,31,26,0.00,,
2014-11-14,,29,24,0.00,,
2014-11-15,,33,21,0.00,,
2014-11-16,,33,25,0.00,,
2014-11-17,,25,13,0.00,,
2014-11-18,,21,12,0.00,,
2014-11-19,,33,19,0.00,,
2014-11-20,,30,17,0.00,,
2014-11-21,,36,13,0.00,,
2014-11-22,,54,34,0.05,,
2014-11-23,,54,50,0.62,,
2014-11-24,,51,27,0.35,,
2014-11-25,,30,22,0.00,,
2014-11-26,,32,22,0.00,,
2014-11-27,,30,19,0.00,,
2014-11-28,,36,20,0.00,,
2014-11-29,,54,33,0.00,,
2014-11-30,,56,29,0.00,,
2014-12-01,,29,21,0.00,,
2014-12-02,,33,22,0.00,,
2014-12-03,,39,26,0.00,,
2014-12-04,,37,25,0.00,,
2014-12-05,,41,35,0.00,,
2014-12-06,,43,34,0.00,,
2014-12-07,,39,30,0.00,,
2014-12-08,,39,35,0.10,,
2014-12-09,,40,33,0.02,,
2014-12-10,,36,31,0.00,,
2014-12-11,,34,26,0.00,,
2014-12-12,,39,25,0.00,,
2014-12-13,,49,37,0.00,,
2014-12-14,,53,47,0.00,,
2014-12-15,,48,43,0.12,,
2014-12-16,,47,32,0.02,,
2014-12-17,,32,26,0.00,,
2014-12-18,,31,25,0.00,,
2014-12-19,,34,29,0.00,,
2014-12-20,,35,32,0.00,,
2014-12-21,,38,34,0.00,,
2014-12-22,,44,31,0.28,,
2014-12-23,,50,42,0.12,,
2014-12-24,,43,38,0.12,,
2014-12-25,,44,35,0.00,,
2014-12-26,,51,38,0.00,,
2014-12-27,,50,32,0.00,,
2014-12-28,,36,26,0.00,,
2014-12-29,,35,24,0.00,,
2014-12-30,,24,13,0.00,,
2014-12-31,,20,6,0.00,,
2015-01-01,,32,17,0.00,,
2015-01-02,,36,20,0.00,,
2015-01-03,,37,31,0.55,,
2015-01-04,,36,5,0.10,,
2015-01-05,,10,-1,0.11,,
2015-01-06,,12,5,0.00,,
2015-01-07,,8,-4,0.00,,
2015-01-08,,20,-7,0.05,,
2015-01-09,,16,3,0.00,,
2015-01-10,,26,0,0.00,,
2015-01-11,,34,25,0.12,,
2015-01-12,,30,19,0.03,,
2015-01-13,,23,13,0.00,,
2015-01-14,,21,5,0.00,,
2015-01-15,,36,17,0.00,,
2015-01-16,,35,22,0.00,,
2015-01-17,,44,30,0.00,,
2015-01-18,,43,31,0.00,,
2015-01-19,,43,27,0.00,,
2015-01-20,,40,33,0.01,,
2015-01-21,,36,31,0.00,,
2015-01-22,,34,30,0.00,,
2015-01-23,,34,30,0.00,,
2015-01-24,,45,32,0.00,,
2015-01-25,,38,26,0.06,,
2015-01-26,,29,21,0.04,,
2015-01-27,,33,24,0.00,,
2015-01-28,,36,24,0.03,,
2015-01-29,,39,31,0.00,,
2015-01-30,,32,23,0.00,,
2015-01-31,,39,23,0.13,,
2015-02-01,,33,21,0.33,,
2015-02-02,,22,9,0.00,,
2015-02-03,,30,8,0.05,,
2015-02-04,,30,12,0.00,,
2015-02-05,,17,3,0.00,,
2015-02-06,,32,15,0.00,,
2015-02-07,,44,25,0.00,,
2015-02-08,,42,31,0.00,,
2015-02-09,,31,26,0.00,,
2015-02-10,,33,25,0.00,,
2015-02-11,,38,21,0.00,,
2015-02-12,,21,11,0.00,,
2015-02-13,,29,7,0.00,,
2015-02-14,,29,4,0.00,,
2015-02-15,,17,0,0.00,,
2015-02-16,,19,8,0.00,,
2015-02-17,,22,11,0.00,,
2015-02-18,,11,0,0.00,,
2015-02-19,,7,-5,0.00,,
2015-02-20,,20,-1,0.00,,
2015-02-21,,33,19,0.00,,
2015-02-22,,30,7,0.00,,
2015-02-23,,15,0,0.00,,
2015-02-24,,32,6,0.00,,
2015-02-25,,28,16,0.06,,
2015-02-26,,22,7,0.00,,
2015-02-27,,17,0,0.00,,
2015-02-28,,23,1,0.00,,
2015-03-01,,27,18,0.01,,
2015-03-02,,34,16,0.00,,
2015-03-03,,37,27,0.10,,
2015-03-04,,33,14,0.00,,
2015-03-05,,19,8,0.00,,
2015-03-06,,27,6,0.00,,
2015-03-07,,46,26,0.00,,
2015-03-08,,42,31,0.00,,
2015-03-09,,52,28,0.00,,
2015-03-10,,54,38,0.00,,
2015-03-11,,54,36,0.00,,
2015-03-12,,58,33,0.00,,
2015-03-13,,65,41,0.00,,
2015-03-14,,62,40,0.00,,
2015-03-15,,64,34,0.00,,
2015-03-16,,74,44,0.00,,
2015-03-17,,44,31,0.00,,
2015-03-18,,50,30,0.00,,
2015-03-19,,50,41,0.00,,
2015-03-20,,52,39,0.00,,
2015-03-21,,50,35,0.00,,
2015-03-22,,37,30,0.00,,
2015-03-23,,34,30,0.15,,
2015-03-24,,40,25,0.04,,
2015-03-25,,43,38,0.13,,
2015-03-26,,46,34,0.00,,
2015-03-27,,34,25,0.01,,
2015-03-28,,37,21,0.00,,
2015-03-29,,51,28,0.04,,
2015-03-30,,64,37,0.00,,
2015-03-31,,57,41,0.00,,
2015-04-01,,74,41,0.00,,
2015-04-02,,68,50,0.27,,
2015-04-03,,57,33,0.00,,
2015-04-04,,61,31,0.00,,
2015-04-05,,69,47,0.00,,
2015-04-06,,64,41,0.07,,
2015-04-07,,49,40,0.04,,
2015-04-08,,54,43,0.08,,
2015-04-09,,74,46,0.95,,
2015-04-10,,65,42,0.00,,
2015-04-11,,64,39,0.00,,
2015-04-12,,71,47,0.00,,
2015-04-13,,69,53,0.14,,
2015-04-14,,67,46,0.00,,
2015-04-15,,67,44,0.00,,
2015-04-16,,64,47,0.34,,
2015-04-17,,80,49,0.00,,
2015-04-18,,68,50,0.00,,
2015-04-19,,69,51,0.42,,
2015-04-20,,56,43,0.00,,
2015-04-21,,58,41,0.00,,
2015-04-22,,49,37,0.00,,
2015-04-23,,56,34,0.00,,
2015-04-24,,60,35,0.29,,
2015-04-25,,49,40,0.34,,
2015-04-26,,57,39,0.00,,
2015-04-27,,56,43,0.00,,
2015-04-28,,60,38,0.00,,
2015-04-29,,64,42,0.00,,
2015-04-30,,52,42,0.00,,
2015-05-01,,65,40,0.00,,
2015-05-02,,79,53,0.00,,
2015-05-03,,82,60,0.20,,
2015-05-04,,74,57,0.00,,
2015-05-05,,60,51,0.79,,
2015-05-06,,82,51,0.00,,
2015-05-07,,87,57,0.00,,
2015-05-08,,84,66,0.28,,
2015-05-09,,67,49,0.38,,
2015-05-10,,58,47,0.16,,
2015-05-11,,71,50,0.14,,
2015-05-12,,58,47,0.00,,
2015-05-13,,53,45,0.00,,
2015-05-14,,69,46,0.13,,
2015-05-15,,79,60,0.03,,
2015-05-16,,82,67,0.00,,
2015-05-17,,84,69,0.00,,
2015-05-18,,81,51,0.00,,
2015-05-19,,54,44,0.00,,
2015-05-20,,51,43,0.02,,
2015-05-21,,70,47,0.00,,
2015-05-22,,68,50,0.00,,
2015-05-23,,83,53,0.00,,
2015-05-24,,76,62,0.44,,
2015-05-25,,81,68,0.06,,
2015-05-26,,77,69,0.42,,
2015-05-27,,77,64,0.06,,
2015-05-28,,84,60,0.00,,
2015-05-29,,84,71,0.18,,
2015-05-30,,73,45,0.79,,
2015-05-31,,57,44,0.05,,
2015-06-01,,62,48,0.00,,
2015-06-02,,71,45,0.00,,
2015-06-03,,79,55,0.00,,
2015-06-04,,82,62,0.00,,
2015-06-05,,73,56,0.00,,
2015-06-06,,73,54,0.00,,
2015-06-07,,83,60,0.44,,
2015-06-08,,86,63,0.10,,
2015-06-09,,87,61,0.00,,
2015-06-10,,94,71,0.09,,
2015-06-11,,79,65,0.20,,
2015-06-12,,74,58,0.17,,
2015-06-13,,88,58,0.19,,
2015-06-14,,85,70,1.54,,
2015-06-15,,83,71,1.75,,
2015-06-16,,74,60,0.00,,
2015-06-17,,72,58,0.33,,
2015-06-18,,82,59,0.48,,
2015-06-19,,68,57,0.00,,
2015-06-20,,82,57,0.22,,
2015-06-21,,87,70,0.00,,
2015-06-22,,85,72,0.04,,
2015-06-23,,81,67,0.00,,
2015-06-24,,79,66,0.00,,
2015-06-25,,83,65,0.52,,
2015-06-26,,70,61,0.70,,
2015-06-27,,77,59,0.00,,
2015-06-28,,81,58,0.00,,
2015-06-29,,75,66,0.06,,
2015-06-30,,80,61,0.00,,
2015-07-01,,68,58,0.00,,
2015-07-02,,71,56,0.00,,
2015-07-03,,77,61,0.00,,
2015-07-04,,84,62,0.00,,
2015-07-05,,85,65,0.00,,
2015-07-06,,88,71,0.56,,
2015-07-07,,74,59,0.25,,
2015-07-08,,68,59,0.00,,
2015-07-09,,74,61,0.04,,
2015-07-10,,82,63,0.00,,
2015-07-11,,81,65,0.03,,
2015-07-12,,83,69,0.06,,
2015-07-13,,88,70,0.66,,
2015-07-14,,84,64,0.00,,
2015-07-15,,76,62,0.00,,
2015-07-16,,79,63,0.52,,
2015-07-17,,93,74,0.03,,
2015-07-18,,93,76,0.03,,
2015-07-19,,88,72,0.00,,
2015-07-20,,89,68,0.00,,
2015-07-21,,82,70,0.00,,
2015-07-22,,84,67,0.00,,
2015-07-23,,86,67,0.00,,
2015-07-24,,87,69,0.00,,
2015-07-25,,92,73,0.00,,
2015-07-26,,82,71,0.00,,
2015-07-27,,90,71,0.00,,
2015-07-28,,94,74,0.00,,
2015-07-29,,90,74,0.07,,
2015-07-30,,90,69,0.00,,
2015-07-31,,90,70,0.00,,
2015-08-01,,89,66,0.00,,
2015-08-02,,95,68,1.06,,
2015-08-03,,84,68,,,
2015-08-04,,84,64,0.00,,
2015-08-05,,83,65,0.00,,
2015-08-06,,84,70,0.00,,
2015-08-07,,85,68,0.00,,
2015-08-08,,85,71,0.00,,
2015-08-09,,83,70,0.00,,
2015-08-10,,86,71,0.25,,
2015-08-11,,82,68,0.00,,
2015-08-12,,79,65,0.00,,
2015-08-13,,86,67,0.00,,
2015-08-14,,90,71,0.17,,
2015-08-15,,90,70,0.17,,
2015-08-16,,91,72,0.00,,
2015-08-17,,90,72,0.41,,
2015-08-18,,84,70,0.94,,
2015-08-19,,79,64,0.00,,
2015-08-20,,76,61,0.00,,
2015-08-21,,84,60,0.00,,
2015-08-22,,83,66,0.00,,
2015-08-23,,79,65,0.09,,
2015-08-24,,76,57,0.00,,
2015-08-25,,73,62,0.00,,
2015-08-26,,67,59,0.00,,
2015-08-27,,75,56,0.00,,
2015-08-28,,76,62,0.00,,
2015-08-29,,76,66,0.37,,
2015-08-30,,78,66,0.00,,
2015-08-31,,87,65,0.00,,
2015-09-01,,89,74,0.00,,
2015-09-02,,92,73,0.00,,
2015-09-03,,93,74,0.00,,
2015-09-04,,87,72,0.00,,
2015-09-05,,87,73,0.02,,
2015-09-06,,94,74,0.00,,
2015-09-07,,90,77,0.00,,
2015-09-08,,88,70,1.01,,
2015-09-09,,78,62,0.00,,
2015-09-10,,77,59,0.20,,
2015-09-11,,69,57,0.23,,
2015-09-12,,66,53,0.16,,
2015-09-13,,71,50,0.00,,
2015-09-14,,83,56,0.00,,
2015-09-15,,84,65,0.00,,
2015-09-16,,84,61,0.00,,
2015-09-17,,87,66,0.26,,
2015-09-18,,79,67,3.15,,
2015-09-19,,71,57,0.04,,
2015-09-20,,72,53,0.00,,
2015-09-21,,73,56,0.00,,
2015-09-22,,81,57,0.00,,
2015-09-23,,80,61,0.00,,
2015-09-24,,78,62,0.00,,
2015-09-25,,76,64,0.00,,
2015-09-26,,76,61,0.00,,
2015-09-27,,76,67,0.00,,
2015-09-28,,81,67,0.00,,
2015-09-29,,72,59,0.00,,
2015-09-30,,63,55,0.00,,
2015-10-01,,60,53,0.00,,
2015-10-02,,62,53,0.00,,
2015-10-03,,55,49,0.04,,
2015-10-04,,60,51,0.00,,
2015-10-05,,61,57,0.00,,
2015-10-06,,68,58,0.00,,
2015-10-07,,73,56,0.00,,
2015-10-08,,79,55,0.00,,
2015-10-09,,67,49,0.00,,
2015-10-10,,66,45,0.00,,
2015-10-11,,80,53,0.00,,
2015-10-12,,77,56,0.00,,
2015-10-13,,64,51,0.00,,
2015-10-14,,65,45,0.00,,
2015-10-15,,71,49,0.00,,
2015-10-16,,56,42,0.00,,
2015-10-17,,54,36,0.00,,
2015-10-18,,61,35,0.00,,
2015-10-19,,74,47,0.00,,
2015-10-20,,77,55,0.09,,
2015-10-21,,77,59,0.00,,
2015-10-22,,64,55,0.00,,
2015-10-23,,66,54,0.04,,
2015-10-24,,68,51,0.12,,
2015-10-25,,63,42,0.00,,
2015-10-26,,62,42,0.00,,
2015-10-27,,57,51,0.38,,
2015-10-28,,58,39,0.16,,
2015-10-29,,48,38,0.00,,
2015-10-30,,57,37,0.00,,
2015-10-31,,54,46,0.74,,
2015-11-01,,65,46,0.00,,
2015-11-02,,74,50,0.00,,
2015-11-03,,73,50,0.00,,
2015-11-04,,73,50,0.00,,
2015-11-05,,71,61,0.00,,
2015-11-06,,67,43,0.47,,
2015-11-07,,55,38,0.00,,
2015-11-08,,54,34,0.00,,
2015-11-09,,56,35,0.00,,
2015-11-10,,58,38,0.00,,
2015-11-11,,64,43,0.73,,
2015-11-12,,58,44,0.02,,
2015-11-13,,48,36,0.00,,
2015-11-14,,58,31,0.00,,
2015-11-15,,66,44,0.00,,
2015-11-16,,58,48,0.03,,
2015-11-17,,63,49,0.44,,
2015-11-18,,63,50,0.26,,
2015-11-19,,50,37,0.00,,
2015-11-20,,43,33,0.12,,
2015-11-21,,35,21,0.55,,
2015-11-22,,29,13,0.00,,
2015-11-23,,39,27,0.00,,
